"","logFC","AveExpr","t","P.Value","adj.P.Val","B","SYMBOL","plot_label"
"A_19_P00317871",1.3037511,7.8661347,2.43291226718742,0.044995426513547,0.044995426513547,-4.27072370236979,"PVT1","PVT1"
"A_23_P139704",0.693834000000004,14.19096,2.43285947228607,0.0449989238552112,0.0449989238552112,-4.27073517546139,"DUSP6","DUSP6"
"A_33_P3399864",-0.736464424999999,4.4835608625,-2.43274723271846,0.0450063599715732,0.0450063599715732,-4.2707595673087,"ZNF792","ZNF792"
"A_33_P3363245",-0.705424525,3.8397406125,-2.43194830825757,0.0450593268882605,0.0450593268882605,-4.2709332117519,"NXPH4","NXPH4"
"A_23_P65699",-0.51522825,11.106189625,-2.43188732731786,0.0450633724143538,0.0450633724143538,-4.27094646744857,"SPG11","SPG11"
"A_33_P3239759",0.853512675,7.3289942375,2.43159937324501,0.0450824805594483,0.0450824805594483,-4.27100906441429,"PPAN-P2RY11","PPAN-P2RY11"
"A_33_P3409210",-0.981498675,4.4230238375,-2.43099914480228,0.0451223374209692,0.0451223374209692,-4.27113956174411,"","A_33_P3409210"
"A_21_P0014066",0.6576668,3.42980845,2.43076249756376,0.0451380613957775,0.0451380613957775,-4.27119101801399,"LOC100506636","LOC100506636"
"A_24_P204011",0.749397175,1.8606232125,2.43051240314537,0.0451546849729022,0.0451546849729022,-4.2712454019933,"FOXR1","FOXR1"
"A_21_P0000882",-1.69087745,2.573050525,-2.43024826738212,0.0451722486840815,0.0451722486840815,-4.27130284352455,"LOC100507218","LOC100507218"
"A_23_P54000",-0.400423749999998,10.624111625,-2.4300065447748,0.0451883281714349,0.0451883281714349,-4.27135541466104,"SNX6","SNX6"
"A_23_P77630",0.588881749999997,10.607594375,2.42981489576516,0.0452010809139084,0.0452010809139084,-4.27139709809411,"MAP1LC3B","MAP1LC3B"
"A_24_P239419",1.044565275,4.3556075625,2.4296860085107,0.045209659428032,0.045209659428032,-4.27142513219921,"EPM2A","EPM2A"
"A_24_P772488",0.920744675,2.2417566125,2.42961082412642,0.0452146643423874,0.0452146643423874,-4.27144148593555,"PLXNA4","PLXNA4"
"A_33_P3418194",-2.174579125,10.5675299375,-2.42935993863192,0.0452313695339094,0.0452313695339094,-4.27149605984401,"LYNX1","LYNX1"
"A_33_P3356371",0.619151200000001,6.1088457,2.42932818164611,0.0452334845215943,0.0452334845215943,-4.27150296806553,"LOC100133089","LOC100133089"
"A_23_P200096",0.773468175000001,7.7575269875,2.42897283682191,0.045257157095252,0.045257157095252,-4.27158027187639,"SPSB1","SPSB1"
"A_23_P500271",-1.59694225,8.609819875,-2.42893355412696,0.0452597748329529,0.0452597748329529,-4.27158881814573,"IRF5","IRF5"
"A_23_P135219",0.698603875,3.4662017875,2.42868682964163,0.045276219719147,0.045276219719147,-4.2716424972461,"GPR21","GPR21"
"A_23_P301984",-1.471515225,2.2705891875,-2.42855539793583,0.0452849825158802,0.0452849825158802,-4.27167109398361,"C8orf48","C8orf48"
"A_23_P39955",2.05761725,8.924201625,2.42839968398224,0.0452953665059006,0.0452953665059006,-4.27170497540469,"ACTG2","ACTG2"
"A_33_P3402968",0.736357375000001,1.9688186375,2.42826503740193,0.0453043475586784,0.0453043475586784,-4.27173427403731,"GAB4","GAB4"
"A_23_P28638",0.355110124999998,9.1763021875,2.42741868810225,0.0453608416710243,0.0453608416710243,-4.27191846242749,"PLEKHB2","PLEKHB2"
"A_24_P7946",0.4380193,7.033693275,2.42716982264652,0.0453774672653953,0.0453774672653953,-4.27197263068321,"EXOC4","EXOC4"
"A_21_P0012169",-0.51628715,1.597117825,-2.42700710189583,0.0453883412928948,0.0453883412928948,-4.27200805068485,"XLOC_l2_008979","XLOC_l2_008979"
"A_24_P304987",0.316331999999996,10.58680025,2.4268674543969,0.0453976755502658,0.0453976755502658,-4.27203844955626,"SAP30BP","SAP30BP"
"A_33_P3336686",-2.021192575,7.9808853625,-2.42651371705155,0.0454213287154922,0.0454213287154922,-4.27211545752268,"CLIC3","CLIC3"
"A_21_P0004593",-0.291217825,8.1482533375,-2.42642382231134,0.0454273416719456,0.0454273416719456,-4.27213502867487,"XLOC_005126","XLOC_005126"
"A_33_P3276713",1.46568635,7.281274,2.42625799857271,0.0454384355734973,0.0454384355734973,-4.27217113178278,"HGF","HGF"
"A_21_P0007724",-1.473083075,4.8716282125,-2.4259016802675,0.0454622832958036,0.0454622832958036,-4.27224871507863,"LOC283392","LOC283392"
"A_21_P0014039",0.29609745,7.924448725,2.42547297785211,0.0454909925584339,0.0454909925584339,-4.27234206940032,"FBRSL1","FBRSL1"
"A_21_P0008733",-0.9661928,4.2790199,-2.42541315032016,0.0454950005548873,0.0454950005548873,-4.27235509835885,"XLOC_011468","XLOC_011468"
"A_23_P87575",0.455408324999999,6.2114131625,2.42482940139168,0.0455341263623875,0.0455341263623875,-4.27248223606649,"CCNT1","CCNT1"
"A_24_P53215",-1.510863625,8.5583269375,-2.42482873036914,0.0455341713575563,0.0455341713575563,-4.27248238222409,"UNC13D","UNC13D"
"A_24_P75920",0.484802325,7.9361709625,2.42459119151314,0.0455501023018468,0.0455501023018468,-4.27253412308253,"CCDC159","CCDC159"
"A_33_P3360249",-1.2169579,2.81633705,-2.42448316896838,0.0455573489058904,0.0455573489058904,-4.27255765377249,"HCRTR1","HCRTR1"
"A_33_P3413025",-0.624724975000001,1.7818247625,-2.42395139017793,0.0455930400828001,0.0455930400828001,-4.27267350234206,"","A_33_P3413025"
"A_21_P0006729",-0.977862175,1.9258340375,-2.42372225911526,0.0456084274114523,0.0456084274114523,-4.272723424171,"XLOC_008706","XLOC_008706"
"A_23_P161324",-0.844128999999999,4.40134955,-2.42345789794818,0.045626187236277,0.045626187236277,-4.27278102577262,"NUDT13","NUDT13"
"A_21_P0012513",0.74991375,2.117648825,2.42247655283592,0.0456921761722641,0.0456921761722641,-4.2729948886094,"EGFEM1P","EGFEM1P"
"A_21_P0013885",0.835114250000002,9.975163625,2.42160477428861,0.0457508795266043,0.0457508795266043,-4.27318492366195,"XLOC_l2_015907","XLOC_l2_015907"
"A_23_P127233",-0.429117000000002,10.65776925,-2.42137574495536,0.0457663145970131,0.0457663145970131,-4.27323485650751,"SMNDC1","SMNDC1"
"A_21_P0008725",0.490793325,3.4647175125,2.42132396290099,0.0457698051064493,0.0457698051064493,-4.27324614645031,"XLOC_011433","XLOC_011433"
"A_33_P3368014",-1.655832175,7.3497332375,-2.42120132182989,0.0457780731478448,0.0457780731478448,-4.27327288630962,"HVCN1","HVCN1"
"A_23_P95536",0.866702575,4.1502427125,2.42102575257708,0.0457899120902164,0.0457899120902164,-4.2733111678996,"ADAM29","ADAM29"
"A_24_P141227",0.50381045,3.489610675,2.41933851724724,0.0459038454057692,0.0459038454057692,-4.27367915413373,"LMX1B","LMX1B"
"A_33_P3243554",0.66379225,9.714487625,2.41832306513103,0.0459725554443639,0.0459725554443639,-4.27390070896191,"SEPT6","SEPT6"
"A_33_P3420879",0.827688125,2.8374544875,2.41783389498418,0.0460056924865601,0.0460056924865601,-4.27400746045932,"LOC646482","LOC646482"
"A_24_P51909",1.18577295,3.205310125,2.41755238630492,0.0460247733548837,0.0460247733548837,-4.27406890072082,"CPLX1","CPLX1"
"A_21_P0005746",0.7539092,2.386540475,2.4172561592806,0.046044860598488,0.046044860598488,-4.27413355858323,"XLOC_006890","XLOC_006890"
"A_23_P39840",0.551335249999999,10.358866875,2.4172336227548,0.046046389174683,0.046046389174683,-4.27413847788158,"VAMP5","VAMP5"
"A_21_P0007285",0.4966878,3.105505325,2.41709961352165,0.0460554796407005,0.0460554796407005,-4.27416773021451,"XLOC_009303","XLOC_009303"
"A_33_P3296721",-1.9255509,4.055808925,-2.41686393905516,0.0460714709897689,0.0460714709897689,-4.27421917732195,"","A_33_P3296721"
"A_24_P126484",0.4514704,1.719493275,2.41619587096718,0.0461168327044089,0.0461168327044089,-4.27436503338892,"PBLD","PBLD"
"A_21_P0008977",0.894948775,1.9763297875,2.41573360357326,0.0461482473656785,0.0461482473656785,-4.27446597406883,"XLOC_011798","XLOC_011798"
"A_24_P178396",0.71005655,4.597907125,2.41556178293341,0.0461599295007115,0.0461599295007115,-4.27450349616554,"SPDYE2","SPDYE2"
"A_21_P0003830",-1.325388325,3.9214609875,-2.41549048196265,0.0461647781636767,0.0461647781636767,-4.27451906736559,"XLOC_003508","XLOC_003508"
"A_23_P39550",2.76166845,5.85018085,2.41529627898447,0.0461779871484692,0.0461779871484692,-4.27456148034383,"TMEM163","TMEM163"
"A_33_P3671291",0.985311125,6.1608976125,2.41398199484453,0.0462674818191374,0.0462674818191374,-4.27484857453144,"SNORA12","SNORA12"
"A_33_P3300817",0.697464250000003,16.104353875,2.413459007959,0.0463031434043915,0.0463031434043915,-4.27496284610906,"RPS5","RPS5"
"A_19_P00320141",1.551873575,3.3217021875,2.41312267160492,0.0463260924806442,0.0463260924806442,-4.27503634380572,"FLJ42709","FLJ42709"
"A_24_P303145",-1.22311185,4.53466395,-2.41295071365341,0.0463378301047359,0.0463378301047359,-4.27507392349812,"ANKH","ANKH"
"A_21_P0003768",-0.373412025000001,1.7430037625,-2.41278409840554,0.0463492059482259,0.0463492059482259,-4.27511033732932,"XLOC_004065","XLOC_004065"
"A_21_P0013313",0.782730600000001,5.66110705,2.41255522379795,0.0463648372827303,0.0463648372827303,-4.27516036075028,"XLOC_l2_013857","XLOC_l2_013857"
"A_33_P3367293",0.532765950000001,5.478244875,2.4121514765073,0.0463924249729062,0.0463924249729062,-4.27524861263944,"MT1IP","MT1IP"
"A_21_P0010517",0.494522075,3.7576925875,2.41201184391953,0.046401969854148,0.046401969854148,-4.27527913613983,"MST1","MST1"
"A_33_P3285260",0.543313999999999,9.181350875,2.41006144324817,0.0465355040447497,0.0465355040447497,-4.27570561632337,"C21orf33","C21orf33"
"A_23_P29257",1.84021325,11.122117125,2.40985816273845,0.0465494442702748,0.0465494442702748,-4.27575007965713,"H1F0","H1F0"
"A_19_P00315791",0.934811925,2.0488739875,2.40977026002124,0.0465554736376953,0.0465554736376953,-4.27576930731201,"LOC339894","LOC339894"
"A_33_P3228837",-1.132284575,6.3674533125,-2.40937107630681,0.0465828642562915,0.0465828642562915,-4.27585662988002,"CD8A","CD8A"
"A_33_P3384578",1.118526,3.245194025,2.40917951683324,0.0465960142692576,0.0465960142692576,-4.27589853752839,"","A_33_P3384578"
"A_32_P85042",0.45825955,6.18335375,2.40908196566678,0.0466027123398867,0.0466027123398867,-4.27591987975491,"","A_32_P85042"
"A_33_P3397443",-1.20235775,8.671661625,-2.40906256876019,0.0466040442902518,0.0466040442902518,-4.27592412347618,"PKMYT1","PKMYT1"
"A_33_P3407945",-0.695939925,7.6903380375,-2.40904487595294,0.0466052592571993,0.0466052592571993,-4.27592799438893,"TMEM19","TMEM19"
"A_33_P3413701",-0.675413249999998,9.937326875,-2.40820578932601,0.0466629166786987,0.0466629166786987,-4.2761115956168,"ERAP1","ERAP1"
"A_21_P0005544",-1.219018475,2.6659879875,-2.40805485360502,0.0466732958991795,0.0466732958991795,-4.27614462656595,"XLOC_006658","XLOC_006658"
"A_21_P0007212",-1.1262354,2.064841175,-2.40792712768454,0.0466820809247208,0.0466820809247208,-4.27617257934627,"XLOC_009139","XLOC_009139"
"A_23_P136671",-1.410483425,2.3436147875,-2.40762704290812,0.0467027275033636,0.0467027275033636,-4.2762382567465,"UGT2B7","UGT2B7"
"A_32_P32905",0.988066475,3.2516904875,2.40692795809636,0.0467508625407332,0.0467508625407332,-4.27639128182389,"","A_32_P32905"
"A_33_P3228366",0.508259925000001,7.9871695375,2.40676009380126,0.0467624282891666,0.0467624282891666,-4.2764280306751,"XPO5","XPO5"
"A_23_P207766",0.58006425,10.937433875,2.40675819223285,0.0467625593228572,0.0467625593228572,-4.27642844697634,"ARHGDIA","ARHGDIA"
"A_33_P3280796",-0.721330925,1.6966135125,-2.40659637438778,0.0467737112792064,0.0467737112792064,-4.27646387379174,"LMO7","LMO7"
"A_21_P0001568",-0.960329099999999,2.4797064,-2.40654526826667,0.0467772339114957,0.0467772339114957,-4.27647506279907,"LOC440600","LOC440600"
"A_24_P941167",-1.31844765,8.16743115,-2.40639062692605,0.0467878946525096,0.0467878946525096,-4.27650892044387,"APOL6","APOL6"
"A_24_P138022",0.392113875,10.2644738125,2.40548624942967,0.0468502908971128,0.0468502908971128,-4.27670695692867,"FAM120A","FAM120A"
"A_33_P3236813",-2.045891775,2.7339773375,-2.40531990985785,0.0468617765308302,0.0468617765308302,-4.27674338666697,"GPR19","GPR19"
"A_23_P415021",-0.709343374999996,11.2958136875,-2.4050876599348,0.0468778180508517,0.0468778180508517,-4.27679425414947,"METTL7A","METTL7A"
"A_33_P3298111",1.380956925,3.9449096875,2.40479420399069,0.0468980951133677,0.0468980951133677,-4.27685853172385,"SPATA13","SPATA13"
"A_21_P0001553",0.465460100000001,5.673652425,2.40422122634407,0.0469377122975921,0.0469377122975921,-4.27698404995605,"XLOC_000932","XLOC_000932"
"A_23_P366098",-1.356796925,2.2387154125,-2.4035984766968,0.046980809695704,0.046980809695704,-4.27712049417521,"NUP210L","NUP210L"
"A_21_P0003124",1.599145575,3.7657329625,2.40341109794805,0.0469937851692177,0.0469937851692177,-4.27716155343323,"XLOC_003150","XLOC_003150"
"A_21_P0006322",1.002593875,2.2021688375,2.40308173698224,0.0470166014184364,0.0470166014184364,-4.27723372966545,"XLOC_007860","XLOC_007860"
"A_24_P238570",0.374657825,5.3310859125,2.40219522883438,0.0470780699859991,0.0470780699859991,-4.27742803220333,"","A_24_P238570"
"A_33_P3286774",1.633550675,7.6213856625,2.40214859491982,0.0470813057572282,0.0470813057572282,-4.2774382546329,"PDE4DIP","PDE4DIP"
"A_21_P0003489",0.629862625,1.8463480375,2.40209388625211,0.0470851020986619,0.0470851020986619,-4.2774502472655,"XLOC_004036","XLOC_004036"
"A_33_P3342481",-1.018690725,2.2526361625,-2.40202697627158,0.0470897455388912,0.0470897455388912,-4.27746491478443,"","A_33_P3342481"
"A_23_P119763",0.581397425000001,3.9495244625,2.40181279867273,0.0471046122553511,0.0471046122553511,-4.27751186707844,"ABCG5","ABCG5"
"A_23_P117298",-0.918378300000001,4.5989066,-2.40149376267914,0.0471267664171311,0.0471267664171311,-4.27758181176509,"F7","F7"
"A_33_P3309222",-1.263315025,4.6660693625,-2.40145984474472,0.0471291223375785,0.0471291223375785,-4.2775892482175,"","A_33_P3309222"
"A_23_P122545",0.588695249999997,12.655910875,2.40117259999406,0.0471490790273716,0.0471490790273716,-4.27765222898395,"RDBP","RDBP"
"A_23_P215048",1.880742125,8.6012804375,2.40106462593917,0.0471565828963648,0.0471565828963648,-4.2776759044842,"KIAA0408","KIAA0408"
"A_33_P3371954",0.642190125,6.7956857625,2.40048835481276,0.0471966526602833,0.0471966526602833,-4.277802275653,"IGSF8","IGSF8"
"A_23_P111000",-1.241572375,11.9637509375,-2.40021954177208,0.047215355906576,0.047215355906576,-4.27786123091585,"PSMB9","PSMB9"
"A_21_P0014854",0.403125574999999,2.8587270125,2.40007179402681,0.0472256390035649,0.0472256390035649,-4.27789363638345,"LOC100652889","LOC100652889"
"A_33_P3416286",0.378879999999999,9.10447775,2.39977397794699,0.0472463736734053,0.0472463736734053,-4.2779589603437,"RBM12","RBM12"
"A_19_P00812627",0.64179465,1.813907775,2.3995559110059,0.0472615619237363,0.0472615619237363,-4.27800679529898,"XLOC_l2_012335","XLOC_l2_012335"
"A_24_P336417",0.498272500000002,8.9036855,2.3995544864645,0.047261661158734,0.047261661158734,-4.27800710779456,"XPR1","XPR1"
"A_23_P3453",0.545805000000001,10.6391515,2.39936966472469,0.0472745378366576,0.0472745378366576,-4.27804765240306,"RPAP1","RPAP1"
"A_23_P361773",-1.70900475,8.885448375,-2.39925646761084,0.0472824261421589,0.0472824261421589,-4.27807248564478,"CCND3","CCND3"
"A_21_P0002364",1.147021825,2.7984545625,2.39910747693978,0.0472928108265091,0.0472928108265091,-4.27810517248775,"XLOC_001880","XLOC_001880"
"A_33_P3370132",0.515431499999998,9.86329175,2.39889169918898,0.047307854722881,0.047307854722881,-4.27815251405103,"TNPO3","TNPO3"
"A_21_P0013566",-1.749884625,2.2119322875,-2.39870584410699,0.0473208163531303,0.0473208163531303,-4.27819329286865,"XLOC_l2_014777","XLOC_l2_014777"
"A_23_P230",0.591706399999999,7.429609975,2.39862563403954,0.0473264113673116,0.0473264113673116,-4.27821089256343,"TTC4","TTC4"
"A_33_P3441021",1.7450881,7.777131325,2.39688251000622,0.0474481694398675,0.0474481694398675,-4.27859346580641,"TMEM233","TMEM233"
"A_24_P751492",-0.99828085,2.4383465,-2.39668031716559,0.0474623134346472,0.0474623134346472,-4.27863785419843,"C9orf128","C9orf128"
"A_21_P0008622",0.762296249999999,7.2715018,2.39666352352781,0.0474634883938723,0.0474634883938723,-4.27864154110068,"IVD","IVD"
"A_21_P0000265",0.388962224999998,7.7028840625,2.3956349049884,0.0475355119719208,0.0475355119719208,-4.27886739843409,"SNORA3","SNORA3"
"A_23_P126349",-0.55549235,1.87164165,-2.39547376418775,0.0475468051288564,0.0475468051288564,-4.27890278651787,"BARHL2","BARHL2"
"A_24_P216253",0.505780749999998,10.348345375,2.39505415532426,0.0475762252628718,0.0475762252628718,-4.27899494411825,"DLGAP4","DLGAP4"
"A_21_P0003610",0.732172225,1.8669665625,2.39497415287764,0.0475818366060413,0.0475818366060413,-4.2790125160641,"XLOC_003544","XLOC_003544"
"A_33_P3385436",0.91160005,5.7794369,2.39340053531785,0.0476923472830919,0.0476923472830919,-4.27935822873604,"PLAC8L1","PLAC8L1"
"A_23_P212329",0.489622749999999,9.768843375,2.39280410945988,0.0477343011366647,0.0477343011366647,-4.2794892986701,"PTPN23","PTPN23"
"A_24_P366749",0.422958225,6.2145120375,2.39245489603096,0.0477588830620083,0.0477588830620083,-4.27956605149851,"ATP8B2","ATP8B2"
"A_23_P217554",-1.9917048,2.38187635,-2.39235713682493,0.047765766873105,0.047765766873105,-4.27958753910169,"MAGEA8","MAGEA8"
"A_23_P22364",-0.9860987,2.029490625,-2.39150732455771,0.0478256500042452,0.0478256500042452,-4.27977435344718,"GRM7","GRM7"
"A_21_P0002475",-0.402774000000001,6.770387875,-2.39116105711778,0.0478500721982563,0.0478500721982563,-4.27985048605395,"ANKRD36","ANKRD36"
"A_33_P3245006",0.486169325,7.4000026625,2.3910167227693,0.047860255844633,0.047860255844633,-4.27988222249241,"DAK","DAK"
"A_21_P0010777",-0.813922675,2.4780236375,-2.39082618613514,0.0478737027305957,0.0478737027305957,-4.27992411989278,"LOC100289211","LOC100289211"
"A_21_P0008388",-1.323960575,2.5331076625,-2.39044673797221,0.0479004933201576,0.0479004933201576,-4.28000756391729,"XLOC_010931","XLOC_010931"
"A_21_P0011427",-1.414958225,3.7610216375,-2.39041275403647,0.0479028934725454,0.0479028934725454,-4.2800150377137,"XLOC_l2_005179","XLOC_l2_005179"
"A_23_P19030",0.739288025,2.0186074875,2.39025876625042,0.0479137705682089,0.0479137705682089,-4.28004890381002,"ARSI","ARSI"
"A_33_P3246153",0.51355775,1.789009325,2.38949856593104,0.0479675051638872,0.0479675051638872,-4.28021611361229,"","A_33_P3246153"
"A_33_P3237729",1.6786782,7.67327965,2.38932428208366,0.0479798330590986,0.0479798330590986,-4.28025445314759,"PDLIM4","PDLIM4"
"A_23_P50535",0.780063250000001,10.048450125,2.38912926253194,0.0479936315258066,0.0479936315258066,-4.28029735637787,"DMPK","DMPK"
"A_24_P265856",-0.499662375,10.2056540625,-2.38898717038317,0.048003687707234,0.048003687707234,-4.28032861732422,"SENP7","SENP7"
"A_21_P0009472",0.418945699999999,4.29460775,2.38874431508149,0.0480208801112158,0.0480208801112158,-4.28038204947935,"XLOC_012658","XLOC_012658"
"A_23_P74012",-4.56310435,6.224141575,-2.38838320981013,0.0480464553992144,0.0480464553992144,-4.28046150518861,"SPRR1A","SPRR1A"
"A_33_P3240637",0.566881875,3.3219837375,2.38832676956132,0.0480504540390205,0.0480504540390205,-4.28047392471992,"","A_33_P3240637"
"A_33_P3372074",-1.246505625,9.6986275625,-2.38757344274953,0.0481038578010604,0.0481038578010604,-4.2806397108502,"LLGL2","LLGL2"
"A_21_P0011560",0.33244995,6.346792025,2.38670477442304,0.0481655135093471,0.0481655135093471,-4.2808309231493,"XLOC_l2_005921","XLOC_l2_005921"
"A_23_P36157",0.817750875,9.7871839375,2.38655354588911,0.0481762555505595,0.0481762555505595,-4.28086421642931,"WDR74","WDR74"
"A_23_P149975",-0.434298250000001,11.836750625,-2.3863321072437,0.0481919891632781,0.0481919891632781,-4.28091296911457,"FAM107B","FAM107B"
